"","indiv","Block","Col","Row","Population","Family","TempTrt","WaterTrt","LLL_0512","LLL_0515","LLL_0520","LLL_0523","LLL_0526","LLL_0529","LLL_0602","LLL_0605","LLL_0609","LLL_0612","b0_LER","b1_LER","b2_LER","Height_0529","Height_0602","Height_0605","Height_0609","Height_0612","Height_0616","Height_0620","b0_SER","b1_SER","b2_SER","LERstart","LERend","LER_AbsGrowth","LER_RelGrowth","SERstart","SERend","SER_AbsGrowth","ID","Tleaf","Cond","Photo","resPhoto","LeavesDW_g","ShootsDW_g","RootsDW_g","Biomass","NFlwr","NBud","HarvestDate","MinGermDay","MaxGermDay","AvgGermDay","DiedFromStress","PopID"
"221","221","MM5-3","A","3","Deep Creek","DPC3","Hot","Wet",1.02,3.13,12.28,18.18,35.66,39.72,49.5,51.9,NA,NA,0.167268191636503,0.325984157320853,-0.00682733484509911,1.1,2.2,NA,6,7.1,NA,NA,-2.6422140894815,0.222287858411974,-0.00206514674770132,1.18207124442239,57.8783327788394,2.36234423060071,0.162128121038474,0.715753072275792,8.6224941357902,0.564767218822458,"MM5-3 A 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,6.5,TRUE,"DPC"
"222","222","MM5-3","B","3","Grade Road Palomar","GRP7","Hot","Wet",1.72,5.12,16.92,25.4,45.33,54.74,75.4,96.7,NA,NA,0.666641185659887,0.303701278588262,-0.0060346633159043,2.1,6.6,NA,25,30.5,NA,NA,-3.45485420750005,0.324198814298636,-0.00317541338916011,1.94768441146268,88.1910780338467,3.593474734266,0.158869359006558,2.12311582737399,33.5959550366647,2.24805994352076,"MM5-3 B 3",NA,NA,NA,NA,0.2327,1.69,0.1946,2.1173,1,0,53,6,7,6.5,FALSE,"GRP"
"223","223","MM5-3","C","3","Hauser Creek","HAU9","Hot","Wet",NA,NA,4.42,10.94,20.95,30.92,50.2,72.3,NA,NA,-0.508404228599768,0.326719239664942,-0.00560035761391397,0,3.6,NA,25.3,27.5,NA,NA,-3.83649550331431,0.283682141283282,-0.00158996382413136,0.60145459746666,60.767283131092,2.50690952223439,0.192310656931007,0.693168038887663,29.8672466102707,2.08386275509879,"MM5-3 C 3",NA,NA,NA,NA,0.391,0.59,0.1128,1.0938,0,0,53,8,8,8,FALSE,"HAU"
"224","224","MM5-3","D","3","Little Jameson","LIJ1","Hot","Wet",NA,0.58,3.44,8.64,14.07,17.82,31.2,27.2,NA,NA,-1.35792564968861,0.384761086868168,-0.00760977305327593,0,1.3,NA,3.5,3.8,NA,NA,-2.53695143288779,0.171540746607976,-0.00102624600802803,0.257193733894743,32.8881087563531,1.3596214592691,0.202126533589546,0.086168279631355,5.01700302057276,0.352202481495815,"MM5-3 D 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,12,17,14.5,FALSE,"LIJ"
"225","225","MM5-3","E","3","Middle Yuba","MYU3","Hot","Wet",1.44,3.49,11.45,16.35,30.89,43.71,60.4,65.7,NA,NA,0.403989498026545,0.288218279936084,-0.00540776408838518,1.1,4.7,NA,22.5,26.2,NA,NA,-3.51527454641127,0.301535402107137,-0.00253704398048143,1.49778821714345,67.1115460585651,2.7339065767259,0.15843194181484,1.40517238573897,28.7915159605766,1.95616739820269,"MM5-3 E 3",NA,NA,NA,NA,0.2221,0.56,0.11,0.8921,0,0,53,9,9,9,FALSE,"MYU"
"226","226","MM5-3","F","3","Mill Creek","MIL5","Hot","Wet",1.09,2.71,8.52,19.71,26.93,42.83,55.4,73.4,NA,NA,0.117550863866158,0.311991522101314,-0.00588247173784614,2.1,8.2,NA,25.6,32.1,NA,NA,-3.46127476319892,0.330989396036725,-0.00332687406687329,1.1247388370545,67.8326520922707,2.77949638563401,0.170812200393007,2.33368521781575,35.681426450069,2.38198151658952,"MM5-3 F 3",NA,NA,NA,NA,0.3847,0.86,0.1667,1.4114,0,2,53,6,7,6.5,FALSE,"MIL"
"227","227","MM5-3","G","3","North Fork Middle Tule","NMT7","Hot","Wet",3.37,7.71,18.99,31.1,45.05,61.19,79.7,94.9,NA,NA,1.24124544962088,0.248989540312932,-0.00469466474219085,2,7.1,NA,28.3,34.9,NA,NA,-3.55621469136234,0.33174860233508,-0.00319084823000298,3.4599199384336,91.1829133244983,3.65512472441936,0.136317586500351,2.19426306889773,37.9230582464798,2.55205679839872,"MM5-3 G 3",NA,NA,NA,NA,2.78,4.99,0.86,8.63,16,10,53,6,7,6.5,FALSE,"NMT"
"228","228","MM5-3","H","3","Paradise Creek","PRD3","Hot","Wet",NA,1.49,8.95,14.72,22.99,38.38,48.7,55.8,NA,NA,-0.373611412672138,0.351814863449538,-0.00699159949447203,0.5,2.9,NA,29.9,20.4,NA,NA,-3.63179802017613,0.285419629130381,-0.00196368923560706,0.688244302887802,56.9847678431948,2.34568848084612,0.184016475582209,0.920968500014331,26.9133516312108,1.85659879508546,"MM5-3 H 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,9,TRUE,"PRD"
"229","229","MM5-3","I","3","Rainbow Pool","RBW3","Hot","Wet",2.34,4.33,13.55,23.99,42.33,61.26,86.3,107.7,NA,NA,0.750661694574323,0.281921496891663,-0.00510974141091227,2.2,6,NA,24,32.5,NA,NA,-3.47457828356185,0.323366005842851,-0.00312353974434101,2.11840128759308,96.8890556072931,3.94877726332083,0.159287703029768,2.06467286016854,33.7453657447689,2.26290663461431,"MM5-3 I 3",32.57288666,0.8870899436,13.528350942,0.0993427110612757,2.91,3.81,0.9686,7.6886,4,10,53,6,7,6.5,FALSE,"RBW"
"230","230","MM5-3","J","3","Redwood Creek","RWD2","Hot","Wet",5.59,9.49,19.49,31.66,44.52,59.05,80,89.2,NA,NA,1.63740379327447,0.201296136461984,-0.00343428780050599,3.1,4.1,NA,27.6,35,NA,NA,-3.51018303993278,0.326375037088244,-0.00313747286501883,5.1418029851174,89.1536508529692,3.50049366116049,0.11887322924984,2.10018855109994,35.3186610074916,2.37274803259941,"MM5-3 J 3",29.872841262,2.0040628484,14.963363328,-0.0794443981147896,2.5,3.13,0.566,6.196,15,24,53,6,7,6.5,FALSE,"RWD"
"231","231","MM5-3","K","3","Rock Creek","001aN1","Hot","Wet",NA,0.94,6.89,11.9,19.48,28.58,36.9,43.2,NA,NA,-0.806090114907014,0.372687948188941,-0.00751111154304582,0,3.1,NA,17.6,19.4,NA,NA,-3.58631357776958,0.262609791743699,-0.00149375430727497,0.446600814897948,45.2417527032675,1.8664646620154,0.192421271155841,0.562610604605771,21.6258278052461,1.50451551433145,"MM5-3 K 3",NA,NA,NA,NA,0.0493,0.101,0.0121,0.1624,0,0,53,6,7,6.5,FALSE,"RCC"
"232","232","MM5-3","L","3","Wawona","192aC2","Hot","Wet",NA,NA,3.35,9.51,16.07,23.55,37.4,45.7,NA,NA,-0.65419176294893,0.315783704083786,-0.00543519883267824,0,1.9,NA,10.4,12,NA,NA,-3.2673656450852,0.228719650927394,-0.00120360994756314,0.519862064615652,44.4312303055691,1.82964034337306,0.185338932099508,0.313933284358568,13.3862713600763,0.933738433979839,"MM5-3 L 3",NA,NA,NA,NA,0.0751,0.0841,0.0369,0.1961,0,0,53,6,7,6.5,FALSE,"WNA"
"233","233","MM5-3","M","3","West Fork Mojave River","WFM1","Hot","Wet",2.92,4.85,12.31,19.67,37.75,47.33,71.9,91.6,NA,NA,0.952475319904359,0.237236006732021,-0.00387049368386729,1.3,4.5,NA,22.4,28.5,NA,NA,-3.52972271042042,0.304678529041943,-0.00258851935256599,2.59211804603392,82.8254283206007,3.34305459477362,0.144344158319206,1.46386237645767,29.8070817982271,2.02451567298353,"MM5-3 M 3",NA,NA,NA,NA,1.63,2.57,0.3842,4.5842,6,13,53,8,8,8,FALSE,"WFM"
"234","234","MM5-3","N","3","Whitewater Canyon","WWC11","Hot","Wet",1.07,3.77,15.56,23.33,33.54,54.93,65.4,63.7,NA,NA,0.264434096540161,0.338956799041144,-0.00719453350612996,2.6,6.1,NA,23.2,27.5,NA,NA,-3.34547275101685,0.321254049114991,-0.00328278098217165,1.3026935683499,70.4811976323301,2.88243766933251,0.166287994894024,2.21273429574783,30.774060446378,2.04009472504501,"MM5-3 N 3",30.36979637,1.4511885644,14.668466702,0.0113945880124269,1.34,3.03,0.2759,4.6459,28,18,53,10,10,10,FALSE,"WWC"
"235","235","MM5-3","A","4","Cottonwood Creek","355a","Hot","Wet",2.5,3.76,11.02,19.72,38.06,58.23,81,91.3,NA,NA,0.720399162973243,0.26672432747878,-0.00459030704009957,2.6,6,NA,24.5,31.2,NA,NA,-3.42282401103437,0.32550759323767,-0.00325861159190557,2.05525342800189,88.0377911664727,3.58260573910295,0.156556958516391,2.21898574510416,33.3425681800587,2.22311303106818,"MM5-3 A 4",NA,NA,NA,NA,0.7576,2.37,0.3563,3.4839,0,7,53,8,8,8,FALSE,"CTC"
"236","236","MM5-3","B","4","Cuyamaca Rancho","CUR5","Hot","Wet",NA,1.67,9.27,18.41,27.41,50.72,47.2,63.8,NA,NA,-0.318320760913212,0.366388251129917,-0.00752145122156261,1.2,5.1,NA,20.3,27.1,NA,NA,-3.4795632388752,0.302504345844856,-0.00261811659048915,0.727369439306365,62.9689257462578,2.59339817945631,0.185873421812414,1.47533303319725,28.4313796109648,1.92543189841196,"MM5-3 B 4",NA,NA,NA,NA,0.65,1.07,0.2057,1.9257,0,4,53,8,8,8,FALSE,"CUR"
"238","238","MM5-3","D","4","Grade Road Palomar","GRP3","Hot","Wet",1.27,4.16,12.99,20.73,40.75,51.75,74.7,84.8,NA,NA,0.375854485650509,0.319427111300414,-0.00631382494214963,1.9,6.1,NA,24.6,29.9,NA,NA,-3.47107246364597,0.320042133111817,-0.00304999175617332,1.45623521523282,81.887142653906,3.35128780994472,0.167895312688823,1.96891385850319,32.7571276664408,2.1991581291384,"MM5-3 D 4",NA,NA,NA,NA,1.64,2.52,0.4967,4.6567,5,10,53,8,8,8,FALSE,"GRP"
"239","239","MM5-3","E","4","Hauser Creek","HAU11","Hot","Wet",2.32,5.61,15.23,22.53,38.54,49.42,51.6,67.9,NA,NA,0.90458279298905,0.258893377317485,-0.00503254124868811,1.1,6.1,NA,24.4,27.8,NA,NA,-3.53751668165013,0.31074059976264,-0.00272038313014724,2.47090083083299,67.9845238861703,2.72973429397239,0.13811238734897,1.60878028852749,31.4971932127045,2.13488663744122,"MM5-3 E 4",NA,NA,NA,NA,0.58,0.6,0.24,1.42,0,0,53,6,7,6.5,FALSE,"HAU"
"240","240","MM5-3","F","4","Little Jameson","LIJ7","Hot","Wet",1.08,2.88,10.29,17.64,27.16,41.31,50.8,82.8,NA,NA,0.166195828074252,0.306181443296135,-0.00570037612004827,1.1,4.9,NA,24.5,28.4,NA,NA,-3.57278720740326,0.306663769102116,-0.00256593575171445,1.18080431371846,68.795189472279,2.81726604827336,0.169372416414976,1.45700083918406,31.0701399428717,2.11522422169197,"MM5-3 F 4",NA,NA,NA,NA,0.0776,0.44,0.0771,0.5947,0,0,53,9,9,9,FALSE,"LIJ"
"241","241","MM5-3","G","4","Middle Yuba","MYU3","Hot","Wet",NA,0.54,4.83,11.23,17.75,30.05,28.4,40.5,NA,NA,-1.43682344724191,0.429760996352394,-0.00896332500215343,0,4.3,NA,15,17.3,NA,NA,-3.45613861269984,0.262238573506224,-0.0016962299125138,0.237681568832429,41.0407413168389,1.70012748950027,0.214641196300712,0.668135761130497,19.9718323370186,1.37883546970629,"MM5-3 G 4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,17,14.5,TRUE,"MYU"
"242","242","MM5-3","H","4","Mill Creek","MIL1","Hot","Wet",3.97,6.71,13.78,24.89,32.87,41.38,55.1,72.8,NA,NA,1.31328080029882,0.198865001049837,-0.00321195547220287,1.3,4.5,NA,25.3,29,NA,NA,-3.57152890089736,0.308279606128334,-0.00260649915314136,3.71835289584299,69.1276277444389,2.72538645202483,0.121778069716968,1.49913868878628,31.4692407562886,2.14072157625017,"MM5-3 H 4",NA,NA,NA,NA,0.1186,0.44,0.1029,0.6615,0,0,53,6,7,6.5,FALSE,"MIL"
"243","243","MM5-3","I","4","North Fork Middle Tule","NMT2","Hot","Wet",NA,1.21,7.42,14.99,21.82,32.62,38.7,39,NA,NA,-0.579039107932265,0.365689596743516,-0.00760214598744461,0,1.5,NA,7.5,9.5,NA,NA,-3.09653589179391,0.21139308006774,-0.00106787792020292,0.560436627028262,45.5438284586305,1.87430799298343,0.183238093044845,0.20747300528012,10.363641414627,0.725440600667637,"MM5-3 I 4",NA,NA,NA,NA,0.0405,0.0338,0.0833,0.1576,0,0,53,6,7,6.5,FALSE,"NMT"
"244","244","MM5-3","J","4","Paradise Creek","PRD3","Hot","Wet",NA,1.2,7.87,15.41,24.37,42.83,52.6,67.7,NA,NA,-0.664882975691012,0.387456202730618,-0.00777422759138828,0,2,NA,5,12.1,NA,NA,-3.08289787234529,0.212422616754474,-0.00111456139160668,0.514333713732388,63.8228193971912,2.63785357014412,0.200874740537299,0.228972396628986,10.3714945931606,0.724465871180829,"MM5-3 J 4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,8,8,TRUE,"PRD"
"245","245","MM5-3","K","4","Rainbow Pool","RBW1","Hot","Wet",NA,2.71,12.41,21.31,32.89,44.16,73.8,74.7,NA,NA,0.208225651099818,0.324200125980029,-0.00636950083782284,1.1,3.8,NA,18.1,24.2,NA,NA,-3.44021231626784,0.289540646008675,-0.00237295109793136,1.23149102550276,75.2033811491326,3.08216208848458,0.171332105872281,1.21709060608174,24.9232877303499,1.69329979459058,"MM5-3 K 4",30.915745924,1.482756632,11.725343444,-0.219935940530775,1.23,1.15,0.6202,3.0002,0,0,53,6,7,6.5,FALSE,"RBW"
"246","246","MM5-3","L","4","Redwood Creek","RWD7","Hot","Wet",2.65,5.06,11.19,22.48,39.24,57.76,73.6,88.6,NA,NA,0.879213344667389,0.255892160685147,-0.00447495593200218,1.5,5.6,NA,21.5,26.1,NA,NA,-3.42609166642385,0.307916080727597,-0.00283393482664646,2.40900390507565,85.0339496399902,3.44270607228811,0.148493218317095,1.68982071056378,28.8413634920338,1.93939591296214,"MM5-3 L 4",31.871279142,0.8724087506,12.645803186,0.0376059629439989,1.26,1.76,0.4352,3.4552,4,8,53,6,7,6.5,FALSE,"RWD"
"247","247","MM5-3","M","4","Rock Creek","012aN1","Hot","Wet",NA,2.99,7.88,12.53,30.72,34.56,57.8,79.5,NA,NA,0.253727980121356,0.276173334650248,-0.00460507609888344,1.4,5.1,NA,18.4,24.2,NA,NA,-3.37085601650712,0.299074136423058,-0.00271281690980285,1.28882117160175,68.6735541859622,2.80769720893169,0.165651508277046,1.5329894747288,25.9349624568016,1.74299807014806,"MM5-3 M 4",30.434928132,0.9226368244,10.297258874,-0.187046443233053,0.3842,0.65,0.0883,1.1225,1,8,53,9,9,9,FALSE,"RCC"
"248","248","MM5-3","N","4","Wawona","188aC2","Hot","Wet",2.93,5.35,17.12,27.41,48.09,70.39,89.5,112.8,NA,NA,0.97983062909399,0.274783170939978,-0.00510692100712629,2.4,5.5,NA,19.6,25,NA,NA,-3.28355634588809,0.310954805551161,-0.00313776734234244,2.66400499877651,102.826204852028,4.17342499388548,0.152217066768947,1.99175624101596,27.2374245611539,1.803262022867,"MM5-3 N 4",30.897964096,1.1062447132,11.005834398,-0.182764286776275,2.98,5.73,0.5054,9.2154,51,24,53,8,8,8,FALSE,"WNA"
"249","249","MM5-3","A","5","West Fork Mojave River","WFM9","Hot","Wet",2.56,4.89,13.5,27.47,33.15,53.78,64.9,64.2,NA,NA,0.886722448257261,0.261869070343926,-0.00504110949175675,1.8,4.4,NA,21,25.5,NA,NA,-3.39810583756324,0.304144887331841,-0.00278946365503831,2.42716145308155,71.3716740940954,2.87268802670891,0.140882442541763,1.62794520716442,27.4945003144955,1.84761107909507,"MM5-3 A 5",32.68451996,0.6362182326,11.026944974,0.0089380378243642,0.35,1.05,0.1294,1.5294,0,1,52,6,7,6.5,FALSE,"WFM"
"250","250","MM5-3","B","5","Whitewater Canyon","WWC9","Hot","Wet",1.3,3.42,9.16,14.28,26.36,38.5,46.8,45.7,NA,NA,0.333762956844529,0.27832055915938,-0.00528813649269781,2.1,5.8,NA,21.9,25.4,NA,NA,-3.3452682055931,0.313296286215059,-0.00309340430826997,1.3962121418134,52.8516935821027,2.14397839334539,0.151405283334633,1.96469694067053,28.7894745120469,1.9160555408126,"MM5-3 B 5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,9,TRUE,"WWC"
"251","251","MM5-3","C","5","Cottonwood Creek","347a","Hot","Wet",NA,0.43,6.11,13.64,25.01,40.46,59.3,75.9,NA,NA,-1.78206167436106,0.504331496177705,-0.010599604866066,0.8,4.8,NA,22.6,26.7,NA,NA,-3.57274994523767,0.299111799981138,-0.00238596141378088,0.168290828476223,67.797263383049,2.81787385644053,0.249940979392122,1.27642858746602,29.1687595064009,1.99230935135249,"MM5-3 C 5",29.871729662,0.9700294038,8.61547777,-0.382548911192133,0.02,0.52,0.0654,0.6054,0,0,52,12,17,14.5,FALSE,"CTC"
"252","252","MM5-3","D","5","Cuyamaca Rancho","CUR7","Hot","Wet",1.61,4.25,13.45,24,41.68,52.52,72.4,84.3,NA,NA,0.53380899825206,0.306138864920376,-0.00603470015853666,1.2,5,NA,19.5,26.5,NA,NA,-3.46002844432756,0.30048121220734,-0.00260159885342422,1.70541587892755,81.8717881942355,3.34026551313783,0.161306061115496,1.45049512152533,27.6385191746309,1.8705731466504,"MM5-3 D 5",33.294487762,0.673682771,12.090945842,0.0814229267467312,0.67,0.85,0.2218,1.7418,NA,NA,NA,6,7,6.5,TRUE,"CUR"
"253","253","MM5-3","E","5","Deep Creek","DPC3","Hot","Wet",NA,2.79,12.22,20.03,42.14,47.46,37.2,56.6,NA,NA,0.264463137968339,0.321244210565154,-0.00679561155364138,1.4,4.9,NA,16,20.5,NA,NA,-3.25858831095059,0.290488384175915,-0.00269039196392132,1.30273140098096,57.977322147762,2.36144128111588,0.158149533277761,1.46499786770701,22.5961820446339,1.50937029835192,"MM5-3 E 5",32.314780426,0.3673069812,10.0174211816,0.101390147530815,0.22,0.34,0.1018,0.6618,0,0,52,6,7,6.5,FALSE,"DPC"
"254","254","MM5-3","F","5","Grade Road Palomar","GRP5","Hot","Wet",2.87,6.31,18.85,25.4,48.52,73.26,89.7,97.9,NA,NA,1.03642137364133,0.273095604339958,-0.00522393907054758,2.2,8,NA,25.5,31.1,NA,NA,-3.43763382484794,0.330235075095583,-0.00334727002202058,2.81911039845654,97.6829444480225,3.95265975206525,0.147721066646816,2.35013758590507,34.978696951443,2.33061138325271,"MM5-3 F 5",32.152812196,0.8774083912,12.755569772,0.0442880676116029,1.24,1.62,0.36,3.22,0,0,52,6,7,6.5,FALSE,"GRP"
"255","255","MM5-3","G","5","Hauser Creek","HAU5","Hot","Wet",2.31,4.2,12.23,19.6,38.93,55.06,71.1,82.1,NA,NA,0.736735475254962,0.268599366697548,-0.00484324084067131,1.6,6.3,NA,26.6,32.3,NA,NA,-3.56117298449849,0.322295903283331,-0.0029574517720817,2.08910443732016,80.916159585039,3.28446063115495,0.152361586521437,1.89548842237455,35.1576615646721,2.37586951016411,"MM5-3 G 5",29.930055236,1.5101679674,15.009047126,0.0206801170285211,2.09,2.78,0.4334,5.3034,6,10,52,6,7,6.5,FALSE,"HAU"
"256","256","MM5-3","H","5","Little Jameson","LIJ5","Hot","Wet",NA,1.53,10.35,19.27,31.74,38.92,36,67,NA,NA,-0.296355281314691,0.362348117903102,-0.00752750861433403,0,3.4,NA,20,22,NA,NA,-3.6714437713974,0.270839299917128,-0.00155174146018674,0.743523221181558,58.2156713983033,2.3946728407134,0.181687911159085,0.623153797357667,24.3645107589028,1.69581121153894,"MM5-3 H 5",31.420487974,0.4659314916,6.5998528722,-0.397486304216098,0.11,0.23,0.04,0.38,0,0,52,12,17,14.5,FALSE,"LIJ"
"257","257","MM5-3","I","5","Middle Yuba","MYU1","Hot","Wet",NA,2.65,8.22,14.26,23.87,31.93,39.9,57.8,NA,NA,0.242209250804526,0.271198561255336,-0.00480427670635332,0,2.5,NA,17.5,19.8,NA,NA,-3.6148404576089,0.258936140138965,-0.00135986609157719,1.2740607631649,53.716023063193,2.18508176250117,0.155895920302857,0.483008247181538,21.3169967152953,1.4881420334367,"MM5-3 I 5",31.425759122,0.6654057282,6.2324201986,-0.577027970282938,NA,NA,NA,NA,NA,NA,NA,6,7,6.5,TRUE,"MYU"
"258","258","MM5-3","J","5","Mill Creek","MIL3","Hot","Wet",2.89,6.41,17.17,29.01,41.24,46.92,57.9,67.6,NA,NA,1.10192111335066,0.249575016077208,-0.00492828992943548,2.6,7.5,NA,24.1,29.3,NA,NA,-3.36305113774947,0.328439125943888,-0.00342553265293775,3.00994291465684,70.3179077630297,2.80449853534887,0.131296057770757,2.42271832282085,33.0089895105305,2.18473365626497,"MM5-3 J 5",32.370350648,0.4458448414,9.270282512,-0.0426011387901259,0.74,1.48,0.2,2.42,1,4,52,6,7,6.5,FALSE,"MIL"
"259","259","MM5-3","K","5","North Fork Middle Tule","NMT6","Hot","Wet",NA,NA,4.98,9.53,16.66,18.88,58.7,76.8,NA,NA,-0.211424328309504,0.270054634648568,-0.00379436226094964,0,2.8,NA,16.4,21.4,NA,NA,-3.62340133338737,0.261318899076807,-0.00140277209277596,0.809430529711824,59.4023769136388,2.44137276599696,0.178989940385776,0.512280560009842,21.8607292106383,1.5248891893306,"MM5-3 K 5",30.79797783,1.0557907786,11.031998736,-0.164374491917592,0.0134,0.09,0.0131,0.1165,0,0,52,8,8,8,FALSE,"NMT"
"260","260","MM5-3","L","5","Paradise Creek","PRD5","Hot","Wet",1.78,3.23,9.86,17.42,31.59,41.79,72.1,85.8,NA,NA,0.48278425819383,0.272741887945422,-0.00463876809212005,1.1,4.2,NA,12,26.8,NA,NA,-3.36833618861766,0.283749398955636,-0.00235157419161345,1.62058024038669,77.996125144642,3.18231437101064,0.161411453734541,1.17232636790916,22.7606863501139,1.54202571301463,"MM5-3 L 5",30.2392601,1.385878628,14.309313708,0.00240345570585143,1.8,2.84,0.4525,5.0925,3,8,52,6,7,6.5,FALSE,"PRD"
"261","261","MM5-3","M","5","Rainbow Pool","RBW3","Hot","Wet",NA,0.75,5,10.47,20.43,42.07,46.9,57,NA,NA,-1.24747845636027,0.423098017602787,-0.00846016573171955,0,3,NA,13,17.2,NA,NA,-3.45152373388165,0.251302864961588,-0.00144302034537619,0.287228142799377,56.4761544896818,2.34120526445343,0.220054040041518,0.497193103319037,18.1465497182114,1.26066832963517,"MM5-3 M 5",NA,NA,NA,NA,0.0784,0.1054,0.08,0.2638,0,0,52,6,7,6.5,FALSE,"RBW"
"262","262","MM5-3","N","5","Redwood Creek","RWD1","Hot","Wet",NA,1.64,7.01,15.49,23.16,28.88,56.4,60.6,NA,NA,-0.307808963523309,0.332302824711175,-0.0062349927823814,0.7,3.3,NA,16.2,21.5,NA,NA,-3.43602677405248,0.276186124123292,-0.00206138135622884,0.735055727053285,58.9154277084217,2.42418216589035,0.182662997934021,0.941378182275993,22.2140010559404,1.5194730624046,"MM5-3 N 5",31.337827682,1.1968745562,11.043711492,-0.206343534906141,1.32,1.72,0.3256,3.3656,0,7,52,8,8,8,FALSE,"RWD"
"263","263","MM5-3","A","6","Rock Creek","014aN1","Hot","Wet",NA,3.04,12.5,18.65,29.51,37.79,40.5,49.8,NA,NA,0.440251664217749,0.282568922722226,-0.00563570180724697,0,2,NA,9.5,12.5,NA,NA,-3.25813929068527,0.228349368451904,-0.00120976062265893,1.55309802853326,53.2896201645281,2.15568842233312,0.147312079348299,0.315450448087915,13.2693113672475,0.925275779939974,"MM5-3 A 6",32.820799256,0.1696084504,7.2899011848,0.048653380126964,NA,NA,NA,NA,NA,NA,NA,9,9,9,TRUE,"RCC"
"264","264","MM5-3","B","6","Wawona","184aC2","Hot","Wet",NA,2.33,12.07,22.05,37.17,45.08,69.2,87.3,NA,NA,0.0413113731194701,0.3463349822309,-0.00690826385530637,1,3,NA,15.9,21.5,NA,NA,-3.38817044362473,0.277512515546072,-0.00217069148051149,1.04217656079631,79.375596012582,3.26389247715774,0.180536649703547,1.01821303305777,21.8438749232598,1.48754727787158,"MM5-3 B 6",30.755350874,0.939909388,11.659142756,-0.0691968721768808,0.52,1.15,0.21,1.88,0,0,52,9,9,9,FALSE,"WNA"
"265","265","MM5-3","C","6","West Fork Mojave River","WFM3","Hot","Wet",3.71,6.95,13.74,22.6,30.92,46.59,52,57.1,NA,NA,1.27741630116747,0.20356260795556,-0.00351769879338095,2.6,5.6,NA,18.8,22.3,NA,NA,-3.19752230950485,0.308681323150449,-0.00322323589150057,3.58735908606077,62.5974402762007,2.4587533829225,0.119137836914417,2.06039811795731,25.4186187280428,1.66844432929182,"MM5-3 C 6",31.272371292,0.8007587758,13.018174842,0.0960282984803174,NA,NA,NA,NA,NA,NA,NA,6,7,6.5,TRUE,"WFM"
"266","266","MM5-3","D","6","Whitewater Canyon","WWC7","Hot","Wet",NA,1.23,7.36,15.93,21.03,27.17,28.3,29.7,NA,NA,-0.485496150052143,0.349608655791784,-0.00746388528977427,0,2.6,NA,15.7,19,NA,NA,-3.56242612675269,0.25585766935606,-0.00137156613103858,0.615391794336986,36.8153052425299,1.50832972700804,0.170475408837201,0.478120931809495,20.1383002202831,1.40429852060526,"MM5-3 D 6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,9,TRUE,"WWC"
"267","267","MM5-3","E","6","Cottonwood Creek","370a","Hot","Wet",1.73,3.84,12.13,18.96,36.64,49.11,64.4,79.4,NA,NA,0.541709658607589,0.285855374662548,-0.0053345890924776,1.2,4.7,NA,20.3,26.5,NA,NA,-3.47762312477558,0.30020810536839,-0.00256652503806871,1.71894315740346,75.9074878162869,3.09118936078681,0.157825236443086,1.42101997945582,27.8582980811724,1.88837700726547,"MM5-3 E 6",30.397473526,1.0428986576,13.630730128,0.0513673728549837,0.53,1.13,0.14,1.8,0,0,52,8,8,8,FALSE,"CTC"
"268","268","MM5-3","F","6","Cuyamaca Rancho","CUR9","Hot","Wet",1.35,2.79,9.19,13.95,25.77,41.32,44.1,75.1,NA,NA,0.283355600249683,0.27678508646572,-0.00481725328009822,0.8,3.9,NA,18.2,21.7,NA,NA,-3.43670921048935,0.284009236720203,-0.00224677223491039,1.32757716466125,63.526667990464,2.59162878440845,0.161171007743362,1.1004059548177,23.7401890916037,1.61712736691329,"MM5-3 F 6",33.279092406,0.5823556322,12.797948262,0.188229955676769,NA,NA,NA,NA,NA,NA,NA,8,8,8,TRUE,"CUR"
"269","269","MM5-3","G","6","Deep Creek","DPC1","Hot","Wet",1.38,3.99,13.01,22.48,37.74,48.15,82.6,95.3,NA,NA,0.417943752862716,0.311542546527266,-0.00595603491394292,1.6,5.9,NA,20.7,26.4,NA,NA,-3.40284824656254,0.309239758837981,-0.00290322381787535,1.51883524186523,86.8592297271368,3.55584977021965,0.168597708592636,1.75990420368572,28.7725309567667,1.92947333950578,"MM5-3 G 6",30.206458282,1.01902157,12.986494606,0.0108965818956586,1.28,2.19,0.31,3.78,6,2,52,6,7,6.5,FALSE,"DPC"
